username;community;account_type;in_degree;out_degree
0a51767651;2;grassroot;1;0
bd797de631;12;grassroot;0;1
bcd8d2a135;115;grassroot;0;14
4ea341bf2e;115;grassroot;1;0
49081e7ab5;115;grassroot;1;0
c6edabacd4;115;grassroot;1;0
b97b2627dd;115;grassroot;1;0
dd075e39ca;115;grassroot;1;0
4a51fe469e;115;grassroot;1;0
58d7ec407c;115;grassroot;1;0
18b933376f;115;grassroot;1;0
d83b258d0c;115;grassroot;1;0
227718f40c;115;grassroot;1;0
68d8b6de39;115;grassroot;1;0
4a98ac881a;137;grassroot;0;1
3ea5a8625d;1380;grassroot;0;1
7ffdec2f6f;1380;grassroot;1;0
99e2c33f16;1381;grassroot;0;1
9c2efd292c;1381;grassroot;1;0
fbf90235d0;1;grassroot;0;1
fde5e37501;1382;grassroot;0;1
191440480b;1382;grassroot;1;0
deabd0a84e;1383;grassroot;0;1
b4a1217087;1383;grassroot;1;0
73024dfe3b;1088;grassroot;1;2
5dea4bf027;1088;grassroot;1;0
29d93e92d4;1088;grassroot;1;2
dbb2124d4f;2;grassroot;0;1
dd227f7802;10;grassroot;0;1
3162a4d84f;7;grassroot;0;1
6ac646190b;70;grassroot;0;1
1df8f40900;16;grassroot;0;1
f88246f966;14;grassroot;0;2
98673e716c;14;grassroot;1;0
2790627caa;10;grassroot;0;1
e293317744;10;grassroot;0;2
2ff9497fdf;2;grassroot;0;6
a964464dc4;708;grassroot;0;1
7594128666;1384;grassroot;0;1
1d1fc7d929;1384;grassroot;1;0
92c75a7482;9;grassroot;0;1
5be8b8df82;2;grassroot;0;1
d923e2dc74;240;grassroot;0;5
5ad00f7d20;240;grassroot;1;0
ed2c0a5726;240;grassroot;1;0
2816223f43;2;grassroot;0;1
6e790c38cc;5;grassroot;0;1
1f4b3003fa;7;grassroot;0;1
d26e6144ff;86;grassroot;0;1
69c646239e;9;grassroot;0;1
5a999f5091;127;grassroot;0;9
3a29d44748;127;grassroot;1;0
5affb22b7c;1;grassroot;0;2
5e74cea96b;123;grassroot;0;1
16e5142fc3;1385;grassroot;0;1
e77c697545;1385;grassroot;1;0
d38a18ffc1;6;grassroot;0;1
517e3068a2;70;grassroot;0;1
2bd5a29a4f;12;grassroot;1;2
1ed1c5a124;3;grassroot;0;1
a3b6903b6b;123;grassroot;0;1
2ed014fadd;24;grassroot;0;2
58fd50a0ff;1386;grassroot;0;1
1414c039b4;1386;grassroot;1;0
7f5a9334dc;1387;grassroot;0;1
423e550645;1387;grassroot;1;0
2f17d8ce8d;1388;grassroot;0;1
29765f4d09;1388;grassroot;1;0
a2c7c37201;7;grassroot;0;1
4b156d71cb;3;grassroot;0;1
7414197f48;12;grassroot;0;1
7f97d08f10;10;grassroot;0;2
29bfef2106;11;grassroot;0;1
005400a8a8;2;grassroot;0;3
2fb2cfa7ba;2;grassroot;1;0
a48e7aa550;70;grassroot;0;2
70b8b9d560;70;grassroot;1;0
6a1e369d34;49;grassroot;0;7
a1b80af3d7;49;grassroot;1;0
3ddc207552;49;grassroot;1;0
06f0791971;49;grassroot;1;0
0f54b8c4a3;49;grassroot;1;0
4c6f1d06b9;49;grassroot;1;0
61126e78cd;49;grassroot;1;0
1110418a10;1389;grassroot;0;1
16f6cef72f;1389;grassroot;1;0
9be1e55bff;16;grassroot;0;1
ce15375165;4;grassroot;0;1
880fa7eaa4;1390;grassroot;0;1
c1c9e7daf5;1390;grassroot;1;0
d1aa9b98e8;9;grassroot;0;1
9b9fbe4314;86;grassroot;0;3
b260dc91c2;86;grassroot;1;0
0b94ed8946;86;grassroot;1;0
76c8073d7a;123;grassroot;0;1
1475984806;77;grassroot;0;1
068e5f7bf2;14;grassroot;0;2
7b663b723d;14;grassroot;1;0
9bbabd779b;32;grassroot;0;1
65ecb817a6;1391;grassroot;0;1
f6b3eea649;1391;grassroot;1;0
4cd87c96e8;32;grassroot;0;1
0610db1f09;1392;grassroot;0;1
514e5b435e;1392;grassroot;1;0
68ee1fcde6;1393;grassroot;0;1
051d04b28c;1393;grassroot;1;0
539e2884a4;2;grassroot;0;3
5f068de9dc;2;grassroot;1;2
181271141e;10;grassroot;0;1
5c70c94959;1394;grassroot;0;1
1aa7d0604c;1394;grassroot;1;0
7b208b9102;51;grassroot;0;1
b42b9d1537;10;grassroot;0;1
40b10039db;1395;grassroot;0;2
5bc894c1c8;1395;grassroot;1;0
8aa9da4339;1395;grassroot;1;0
62485f183c;4;grassroot;0;2
86ec5ebd4a;4;grassroot;1;0
0a6af1e04a;298;grassroot;0;1
2db02ee444;6;grassroot;0;1
873307f831;7;grassroot;0;1
458da17923;454;grassroot;0;2
f36b55b391;1396;grassroot;0;1
56b381e0dc;1396;grassroot;1;0
d3d038ca71;14;grassroot;0;1
f2c1e4632a;12;grassroot;0;2
e62b82dc2a;7;grassroot;0;1
be3d829e41;1240;grassroot;0;1
0a2044cf26;12;grassroot;0;1
da9060af72;1306;grassroot;0;1
fe9a0b20eb;2;grassroot;0;1
98a42de721;634;grassroot;0;1
253c57416c;7;grassroot;0;1
85a6c5fad0;2;grassroot;0;1
87f7ca11fc;9;grassroot;0;1
872f3e87dd;2;grassroot;0;4
5b41c7b976;2;grassroot;1;0
9ef9394ea2;2;grassroot;1;0
67516f46f7;1;grassroot;0;1
d2f53f2ebe;1397;grassroot;0;1
29273b84c4;1397;grassroot;1;0
59e49b3ec9;2;grassroot;0;1
fe62f7f716;14;grassroot;0;2
7afe192be0;14;grassroot;1;0
49ebad59b2;1398;grassroot;0;1
e464efa867;1398;grassroot;1;0
e1c1df79a3;121;grassroot;0;1
b2cd5a2907;1399;grassroot;0;2
f89f4b6e92;1399;grassroot;1;0
d12ab7478e;1399;grassroot;1;0
7a342a2d68;2;grassroot;0;1
cdb5f6d7ab;1400;grassroot;0;1
d749a1fefa;1400;grassroot;1;0
48f816d99a;1401;grassroot;0;1
9704747378;1401;grassroot;1;0
ba5f3fe24a;1402;grassroot;0;1
b25952d8e9;1402;grassroot;1;0
eaae2b576d;1403;grassroot;0;1
e36ef72b68;1403;grassroot;1;0
3c205dc713;2;grassroot;0;7
2fbfd1057a;2;grassroot;0;2
548bf6ec92;2;grassroot;1;0
5d53bcd850;11;grassroot;0;1
fc40722e33;1404;grassroot;0;1
1d4faef6d6;1404;grassroot;1;0
cce045f9d7;3;grassroot;0;2
3d2e1baf37;3;grassroot;1;0
abf81b0801;7;grassroot;0;1
4e03d310cf;1405;grassroot;0;1
88cccb9abe;1405;grassroot;1;0
fa1f813f78;4;grassroot;0;2
d10275aac6;4;grassroot;1;0
18f102e55d;83;grassroot;0;1
5f36f80869;11;grassroot;0;1
3dbe251c07;11;grassroot;0;1
9c39673681;1406;grassroot;0;1
a76322b10e;1406;grassroot;1;0
5122e250d4;665;grassroot;0;1
3dfeeb1f45;11;grassroot;0;1
02fe04e0c1;1407;grassroot;0;1
564d3f8a5f;1407;grassroot;1;0
a4ff4b41cd;1408;grassroot;0;1
85ce7c70a5;1408;media/news;1;0
6f9f870caf;24;grassroot;0;1
8dad19d33c;9;grassroot;0;1
1bd8519622;13;grassroot;0;1
84f689bbc2;1409;grassroot;0;1
08d6e7e9ba;1409;grassroot;1;0
586d318f75;70;grassroot;0;1
cbb723fbdc;5;grassroot;0;1
3397a41780;984;grassroot;0;1
e6d9f407d3;127;grassroot;0;9
55c285528f;127;grassroot;1;0
f1265fca33;127;media/news;1;0
c73f4f3d76;127;media/news;1;0
2b799aa1b8;127;media/news;1;0
7bc854d7ba;127;grassroot;1;0
7c5115cd31;9;grassroot;0;1
22746d63ef;70;grassroot;0;1
fb1bd84f90;1410;grassroot;1;1
afb7349ae4;1410;grassroot;1;1
e79f47b2c6;121;grassroot;0;2
2d1929747b;152;grassroot;0;1
f7b3e532ba;1411;grassroot;0;1
fc9bdf9f72;1411;grassroot;1;0
3c483d3f58;10;grassroot;0;1
03d27da032;112;grassroot;0;1
706d667499;2;grassroot;0;8
917b3568c9;471;grassroot;0;1
29cc779353;70;grassroot;0;3
bb98cdd60a;480;grassroot;0;2
9b71c8f113;480;grassroot;1;0
36d0d4dc3f;9;grassroot;0;1
6e0048e325;10;grassroot;0;5
847d05c87a;4;grassroot;0;1
5706606d38;2;grassroot;0;4
724cbd63f5;2;grassroot;1;0
03933cae4f;1412;grassroot;0;1
848a22a4fd;1412;grassroot;1;0
ee72ecdfd0;49;grassroot;0;1
36d4b25d07;8;grassroot;0;1
c9593552bb;1413;grassroot;0;1
6bd2c3916d;1413;grassroot;1;0
2a4d623dc3;1414;grassroot;0;1
dc0fed9ba5;1414;grassroot;1;0
c6be6ac7b9;24;grassroot;0;1
aca1e50873;7;grassroot;0;2
09b1176286;7;grassroot;1;0
d92d6a2503;1415;grassroot;0;2
99efb8cdf7;1415;grassroot;1;0
8fc2203c0b;1415;grassroot;1;0
74b4552d3a;7;grassroot;0;2
1b16b1df53;7;grassroot;1;0
4c9d513db7;43;grassroot;0;3
3b96466c8d;49;grassroot;0;1
ee289aaa0a;16;grassroot;0;1
6e2b4ab5dd;12;grassroot;0;1
f9408bb5a7;1;grassroot;0;1
3a59b8effd;1416;grassroot;0;1
ec513e2c8d;1416;grassroot;1;0
d4d23c8b47;1417;grassroot;0;1
f3a4e4d7cf;1417;grassroot;1;0
dbd877390b;127;grassroot;0;1
16f3a64122;1;grassroot;0;1
f872fb2289;89;grassroot;0;2
5986ab9a67;4;grassroot;0;4
71329d547f;11;grassroot;0;1
22953eb775;9;grassroot;0;1
a72e4f65da;10;grassroot;0;5
953ea4a716;1;grassroot;0;1
de0a5e5e7e;2;grassroot;0;2
b0b8138150;1418;grassroot;0;1
3018be5e3e;1418;grassroot;1;0
7996248cc8;4;grassroot;0;1
515aeaa8bf;1419;grassroot;0;1
67f0386e0b;1419;grassroot;1;0
c53eb02bfb;12;grassroot;0;2
d7fa365b6c;12;grassroot;0;1
1b3abf94b0;1420;grassroot;0;2
42a7d05c95;1420;grassroot;1;0
abbaa4c4c0;1420;grassroot;1;0
deb25b848d;86;grassroot;0;1
b0374c6459;1421;grassroot;0;1
bf7b96f2fa;1421;grassroot;1;0
bfea56070a;4;grassroot;0;1
cdbfde091f;58;grassroot;0;1
ed86f4cd84;1422;grassroot;0;1
43a162dbc6;1422;grassroot;1;0
9062a4cc39;2;grassroot;0;4
1c6d6e3d3d;12;grassroot;0;1
fa2e0c9549;217;grassroot;0;2
87ad00a7be;217;grassroot;1;0
035ac535b8;10;grassroot;0;1
a82dcbff2c;184;grassroot;0;2
e535957981;184;grassroot;1;0
f2b1ce922e;1423;grassroot;0;2
d2c4be32e0;1423;grassroot;1;0
7a63799d92;1423;grassroot;1;0
e7a11631e1;86;grassroot;0;1
d62e2c3d7b;39;grassroot;0;1
6d22721a02;1;grassroot;0;1
937b22a13e;5;grassroot;0;2
cc344b4e08;5;grassroot;1;0
f55cd860ee;10;grassroot;0;1
9f3e7eb300;9;grassroot;0;2
4c41dd9dcf;42;grassroot;0;1
a2a31bc2e3;2;grassroot;0;2
f9813c40a7;1424;grassroot;0;1
d4091e53ac;1424;grassroot;1;0
eb75ec4f9b;1425;grassroot;0;1
896ae69751;1425;grassroot;1;0
e6c43e322a;10;grassroot;0;1
f70189c3fc;1426;grassroot;0;1
43d7cbb537;1426;grassroot;1;0
631eaf1135;92;grassroot;0;1
2fd3eafdb9;3;grassroot;0;1
1051f4ec48;58;grassroot;0;1
dc9a079c86;86;grassroot;0;1
e4c348b133;1427;grassroot;0;2
3397332b41;1427;grassroot;1;0
60ad18afb5;1427;grassroot;1;0
a8a3f8040e;1428;grassroot;0;1
1d53f67b01;1428;grassroot;1;0
126354b737;4;grassroot;0;1
513a03cbf4;10;grassroot;0;1
3d960e404d;2;grassroot;0;1
cf40c4f2d9;1429;grassroot;0;1
0f3b13b745;1429;grassroot;1;0
6d9920fa81;7;grassroot;0;1
ccedfe8448;16;grassroot;0;1
30e938d9c5;2;grassroot;0;1
9322d53f7f;837;grassroot;0;1
53490c79dd;7;grassroot;0;1
594a655f22;1;grassroot;0;3
3b0945860e;2;grassroot;0;1
ca2a87cbdb;12;grassroot;0;1
e478fc126c;1;grassroot;0;2
09089e6a99;1;grassroot;1;0
6ea04f47e0;10;grassroot;0;1
3ce6a116b1;9;grassroot;0;1
3f6e5ff684;1430;grassroot;0;1
347177c135;1430;grassroot;1;0
5289442854;1431;grassroot;0;1
03c91b453c;1431;grassroot;1;0
fa99d7d03a;210;grassroot;0;1
79cfb25163;1432;grassroot;0;2
a3a2601f5c;1432;grassroot;1;0
7b50b1b71d;1432;grassroot;1;0
f5abef63d8;1433;grassroot;0;1
13f714e3dc;1433;grassroot;1;0
6b16493aa1;12;grassroot;0;1
333b0d39ca;1434;grassroot;0;1
d8ea8cc472;1434;grassroot;1;0
1af33e2173;70;grassroot;0;2
bcd2a6ec3f;1435;grassroot;0;1
613d218a75;1435;grassroot;1;0
31168f76e3;12;grassroot;0;1
737395a6c8;12;grassroot;0;1
abb57b37ba;1436;grassroot;0;1
e33e6a774e;1436;grassroot;1;0
f4f0d0cb4b;127;grassroot;0;11
feb30b3e30;127;grassroot;1;0
813e882d1e;11;grassroot;0;1
1003a7ccd7;86;grassroot;0;1
ae772d5673;43;grassroot;0;1
b393791806;1437;grassroot;0;1
ccb237fb79;1437;grassroot;1;0
e6960264ab;9;grassroot;0;1
2331b33c6a;11;grassroot;0;1
17b4384c34;9;grassroot;0;3
88433fa440;9;grassroot;1;0
6c360fea01;107;grassroot;0;1
625ecc42f6;24;grassroot;0;1
94a216118e;1189;grassroot;0;1
5e1bed8d3f;11;grassroot;0;5
7ab599c725;11;grassroot;1;0
c1e75bd122;86;grassroot;0;2
3b8ab8a223;86;grassroot;1;0
6520a9fa95;1438;grassroot;0;1
0cb9b93a75;1438;grassroot;1;0
f0023f9eff;2;grassroot;0;1
e17fde6bbd;2;grassroot;0;1
0bd90ae2cd;210;grassroot;0;1
d4d5bbbe49;8;grassroot;0;1
a199a26b3b;54;grassroot;0;1
939298ca8d;1439;grassroot;0;2
3d2614f83f;1439;grassroot;1;0
94b959b783;1439;grassroot;1;0
0dc54495c8;1440;grassroot;0;1
ee28e35ba1;1440;grassroot;1;0
b91e4a96dc;3;grassroot;0;7
f281a3af75;12;grassroot;0;1
b82a6413dd;9;grassroot;0;1
06f1eea827;9;grassroot;0;1
25dad6daaf;8;grassroot;0;1
ccde39a941;686;grassroot;0;1
36aa3fe0b8;3;grassroot;0;2
493d6ab34d;3;grassroot;1;0
ed6f409039;10;grassroot;0;3
6fa8013d7b;10;grassroot;1;0
95d85217ae;9;grassroot;0;1
318fb15d57;1441;grassroot;0;1
ae66baf83b;1441;grassroot;1;0
695ee99a33;1442;grassroot;0;1
e124e47962;1442;grassroot;1;0
8bf3cc01b4;58;grassroot;0;1
de29752baa;70;grassroot;0;10
1b98f442b7;70;grassroot;1;4
ce1261222c;1443;grassroot;0;1
1f0b19d0c8;1443;grassroot;1;0
48c6871f44;2;grassroot;0;1
c7c2c97786;7;grassroot;0;1
2bc505bf02;1444;grassroot;0;2
2ad3c8162d;1444;grassroot;1;0
073b2b7814;1444;grassroot;1;0
435b5a2998;86;grassroot;0;2
4c4aa5ae95;86;grassroot;1;0
eff0d1fbcf;70;grassroot;0;1
e198fa0b54;11;grassroot;0;1
082d755b1a;1445;grassroot;0;1
2ba5db91c3;1445;grassroot;1;0
e4529d6e8c;1446;grassroot;0;1
3a09efd3bf;1446;grassroot;1;0
a24eab95b1;1447;grassroot;0;1
8725a29a95;1447;grassroot;1;0
ce49801c06;2;grassroot;0;1
ae494d939d;1448;grassroot;0;1
26c5325647;1448;grassroot;1;0
c9600a1750;7;grassroot;0;1
2b7deb9383;58;grassroot;0;1
12022eb0d0;9;grassroot;0;1
f3bdea4a2e;1449;grassroot;0;1
dbbea8554f;1449;grassroot;2;0
738b3869f7;49;grassroot;0;2
f64cec83e5;7;grassroot;0;1
e748fe9216;14;grassroot;0;2
9aa92cbf98;2;grassroot;0;1
6001ede4b8;7;grassroot;0;1
f96b20d7b6;49;grassroot;0;1
62bdd687bf;3;grassroot;0;1
d4031a01f5;3;grassroot;0;1
1e94202233;70;grassroot;0;1
bf17552f35;12;grassroot;0;1
39e3428cfa;11;grassroot;0;1
394caaff06;5;grassroot;0;1
6145cb05eb;2;grassroot;0;2
17cf020a73;351;grassroot;0;1
b33379f165;851;grassroot;0;2
92dc5b30b8;851;grassroot;1;0
eee840b13b;6;grassroot;0;1
7df40bc6d1;12;grassroot;0;4
f6e7a562ea;1450;grassroot;0;1
e0c46b0074;1450;grassroot;1;0
7e934d0649;1451;grassroot;0;3
5297dc2ae2;1451;grassroot;1;0
bde3334feb;1451;grassroot;1;0
9edf5d3934;1451;grassroot;1;0
af94c8cc9e;86;grassroot;0;1
018fd42aa4;1452;grassroot;0;1
0a9a9def43;1452;grassroot;1;0
7226bca009;58;grassroot;0;2
5f35b7184d;1453;grassroot;0;30
c4ca7eb5d2;1453;grassroot;1;0
255b94ba9e;1453;grassroot;1;0
b1a16acc64;1453;grassroot;1;0
04f8827e80;1453;grassroot;1;0
0480fd0233;1453;grassroot;1;0
e2cc31a664;1453;grassroot;1;0
2424ec62bd;1453;grassroot;1;0
f3507a3498;1453;grassroot;1;0
6f6412dd6c;1453;grassroot;1;0
035c4b1d60;1453;grassroot;1;0
f2429204b3;1453;grassroot;1;0
06e387dae8;1453;grassroot;1;0
0915fd55d7;1453;grassroot;1;0
f6816a509d;1453;grassroot;1;0
5f997e34ad;1453;grassroot;1;0
c9ff66626c;1453;grassroot;1;0
14cdeb8cef;1453;grassroot;1;0
4514498807;1453;grassroot;1;0
189c012e78;1453;grassroot;1;0
9e3b9bb933;1453;grassroot;1;0
c4fb8e55ac;1453;grassroot;1;0
d21a1becff;1453;grassroot;1;0
55a1c737ef;1453;grassroot;1;0
87a42dce22;1453;grassroot;1;0
deebf841f5;1453;grassroot;1;0
1ba3657057;1453;grassroot;1;0
67c1a31486;1453;grassroot;1;0
2438757028;1;grassroot;0;1
ce2bb466e9;7;grassroot;0;1
7fcd827448;1454;grassroot;0;1
9c8dbe1421;1454;grassroot;1;0
2b71f45cbe;1455;grassroot;0;1
c8bc7d120b;1455;grassroot;1;0
2001f3560a;2;grassroot;0;1
22ee35f7d5;58;grassroot;0;1
bbb0425b04;2;grassroot;0;2
b4d5e60559;2;grassroot;1;0
1e4367722f;10;grassroot;0;3
b0497767b9;4;grassroot;0;1
9f5f7653f3;1456;grassroot;0;1
b3a19b3559;1456;grassroot;1;0
567665ed9a;9;grassroot;0;3
de51a16913;9;grassroot;1;0
ca293549ce;9;grassroot;1;0
f474f9a6fc;12;grassroot;0;1
3caf2d83bc;1457;grassroot;0;1
37dc4ced6f;1457;grassroot;1;0
cf383df253;1;grassroot;0;1
74840e1c62;9;grassroot;0;2
3f85b324fd;9;grassroot;1;0
3a2d4ca8a0;42;grassroot;0;2
e34ee93d4d;1458;grassroot;0;1
225c17f501;1458;grassroot;1;0
d7a8baddee;3;grassroot;0;1
e3d2303788;13;grassroot;0;1
6c265e68dc;7;grassroot;0;2
701ae9edc1;7;grassroot;1;0
57b932ce4f;58;grassroot;0;6
288f4f3938;58;elite/political;1;0
0a3af20886;10;grassroot;0;1
befca42b79;1459;grassroot;0;1
6e3fa18827;1459;grassroot;1;0
fc5f946efc;3;grassroot;0;1
b029f4b254;112;grassroot;0;1
abacb6fea6;58;grassroot;0;1
be8b829993;11;grassroot;0;2
70ef9d99aa;1460;grassroot;0;1
2ad6c2703e;1460;grassroot;1;0
66c6004a9f;74;grassroot;0;1
eee93d406d;70;grassroot;0;2
29e02446ed;86;grassroot;0;2
4230390dcb;10;grassroot;0;1
ff0008f64a;115;grassroot;0;2
907cacf677;115;grassroot;1;0
06e1bf0c4d;1461;grassroot;0;1
4d9f92fae8;1461;media/news;1;0
c95afc0586;14;grassroot;0;2
2a122ae850;2;grassroot;0;1
6ed6ba2e80;7;grassroot;0;1
5f5b31666f;123;grassroot;0;1
eb45ecd427;43;grassroot;0;2
6f02d3eaa8;582;grassroot;0;1
5871d7d368;10;grassroot;0;1
b83cf5824a;1462;grassroot;0;1
7f31ed8268;1462;grassroot;1;0
6170024050;1463;grassroot;0;1
945d43ae9d;1463;grassroot;1;0
9f79bf2fe2;70;grassroot;0;1
67c84bad21;4;grassroot;0;1
3b03fda30b;4;grassroot;0;1
c9b425bd90;12;grassroot;0;1
a943387ef5;7;grassroot;0;27
72a4d206d8;7;grassroot;1;0
eda207777a;7;grassroot;1;0
955452d104;7;grassroot;1;0
958a75b60c;7;grassroot;1;0
5b5a17a5d6;7;grassroot;1;0
3ea94bfd9c;7;grassroot;1;0
e628d40001;895;grassroot;0;1
a44f3a73e6;12;grassroot;0;1
0d68d7d39b;3;grassroot;0;11
ae5a4a7555;3;grassroot;1;0
f0613e4b31;9;grassroot;0;2
14b1554e08;2;grassroot;0;1
5277f7bf17;86;grassroot;0;1
1568f09356;16;grassroot;0;1
6f3bb56695;1464;grassroot;0;1
c82aea84d5;1464;grassroot;1;0
bed34f5070;2;grassroot;0;1
15f72efd50;1465;grassroot;0;1
1786eaf98e;1465;grassroot;1;0
726c0aed45;1466;grassroot;0;1
30c090f97f;1466;grassroot;1;0
53148506a7;1467;grassroot;0;1
88f5f0e776;1467;grassroot;1;0
cb3ba3e054;10;grassroot;0;1
9d7f459a97;7;grassroot;0;1
98481a0c1c;1468;grassroot;0;1
595032746e;1468;grassroot;1;0
c5bbd59953;58;grassroot;0;1
344ccd44e8;1469;grassroot;0;1
d912cf7df3;1469;grassroot;1;0
769cb54875;519;grassroot;0;1
120fbedb81;1;grassroot;0;1
7f0fa63f05;1470;grassroot;0;1
077d76346e;1470;grassroot;1;0
0f9bfa62e9;58;grassroot;0;1
2c841a6324;58;elite/political;2;1
c5becdd2ea;32;grassroot;0;10
653c03ccdf;32;grassroot;1;0
5dd027ec6f;32;grassroot;1;0
92815eeddc;32;grassroot;1;0
d2aafec88f;32;grassroot;1;0
d391726bd6;32;grassroot;1;0
b9e5c9e51f;2;grassroot;0;1
5be902df93;115;grassroot;0;2
6ee594bffa;70;grassroot;0;1
fa8773271a;86;grassroot;0;2
aca2667fe0;4;grassroot;0;1
c8415c89d4;16;grassroot;0;1
a7262a3f42;895;grassroot;0;1
7eebd8fe0f;1471;grassroot;0;2
234330834c;1471;media/news;1;0
fccc904607;1471;grassroot;1;0
bd40df678c;8;grassroot;0;5
6bdf112b5b;8;grassroot;1;0
2c9759c274;8;grassroot;1;0
d350b6c0c4;1472;grassroot;0;1
e1aa03e7bf;1472;grassroot;1;0
da8150cb72;3;grassroot;0;1
e485764908;10;grassroot;0;1
a2d550f8e2;2;grassroot;0;2
0b2f11d539;485;grassroot;0;2
31264d7f29;485;grassroot;1;0
82ceb9a57b;1473;grassroot;0;1
3015322f92;1473;grassroot;1;0
9d6ecd7c5f;1474;grassroot;0;1
8f2f8ba047;1474;grassroot;1;0
e8c03bf72e;70;grassroot;0;2
7edf29f7c7;1475;grassroot;0;1
c99073e30c;1475;grassroot;1;0
f60258bdec;2;grassroot;0;2
c45d028405;70;grassroot;0;1
4cc8693ecd;1476;grassroot;0;3
d9f2cc4fbe;1476;grassroot;1;0
22621892be;1476;grassroot;1;0
0fdc14cdc9;1476;grassroot;1;0
b0a04921e8;4;grassroot;0;1
b2a5b21040;12;grassroot;0;5
6ddfebfafd;86;grassroot;0;1
702b86d234;4;grassroot;0;1
fe3e02f445;12;grassroot;0;4
d45d44ee80;12;grassroot;2;0
4eecf44ad9;69;grassroot;0;1
15a6e6a03b;1;grassroot;0;2
46bea38214;9;grassroot;0;2
88a0541c9b;24;grassroot;0;1
b14f54f1aa;1477;grassroot;0;1
a2deb4d299;1477;grassroot;1;0
e6a4f0806f;70;grassroot;0;1
4f2f1f4d74;42;grassroot;0;1
86f749ff64;32;grassroot;0;1
e880392102;1478;grassroot;0;1
b1c76fe6e4;1478;grassroot;1;0
e26fca79ca;10;grassroot;0;1
181f4ee04b;3;grassroot;0;1
a8c4416f94;3;grassroot;0;39
8167150704;3;media/news;1;0
9e073c831f;3;grassroot;1;0
2cc1ee0b48;1479;grassroot;0;1
bbc1614d33;1479;grassroot;1;0
2b5978b062;1171;grassroot;0;1
aad11c6eb2;127;grassroot;0;10
c328870974;127;grassroot;1;0
32d2d04ae4;14;grassroot;0;1
df33f94428;121;grassroot;0;1
45811f159d;16;grassroot;0;1
9acbf93aed;35;grassroot;0;1
c9d88cd407;1449;grassroot;0;1
9c6aabc601;7;grassroot;0;1
4bb3aed4c3;1;grassroot;0;2
d00315b32c;1;grassroot;1;0
2c90d1d16a;9;grassroot;0;1
30ff0fcdec;943;grassroot;0;2
5239fc2409;943;grassroot;1;0
f45724f3ed;7;grassroot;0;2
fe2ff8513d;7;grassroot;1;0
ace7f887f8;7;grassroot;0;7
792d62e209;2;grassroot;3;0
5ce95eaec5;9;grassroot;0;1
236cbcf6f7;7;grassroot;0;1
40af1c965b;1480;grassroot;0;1
6f5bda1158;1480;grassroot;1;0
11b2418677;11;grassroot;0;3
a99a809fcc;4;grassroot;0;1
ac0dafa905;9;grassroot;0;2
84a0adca1e;2;grassroot;0;5
663da5060f;8;grassroot;0;2
32d039fc0b;577;grassroot;0;1
9920bb6afe;1481;grassroot;0;1
a4791046fe;1481;grassroot;1;0
f51e3c66cf;12;grassroot;0;1
61d8b3d166;10;grassroot;0;1
ca67c6d75d;747;grassroot;0;1
16a41925fd;12;grassroot;0;1
048054bf85;1482;grassroot;0;1
0f6f1ec5b8;1482;grassroot;1;0
cb4cfddc1c;132;grassroot;0;1
d850b208f1;1483;grassroot;0;1
dba27bdfc4;1483;grassroot;1;0
18f34e9fa5;1;grassroot;0;1
b2133bf274;10;grassroot;0;1
6770afafd1;1484;grassroot;0;1
c96bcda22b;1484;grassroot;1;0
f303772690;1485;grassroot;0;1
b65eb4ad48;1485;media/news;1;0
6634233901;9;grassroot;0;1
68e4ae06e8;2;grassroot;0;1
5b8aaa72f9;86;grassroot;0;1
5451d9424d;1486;grassroot;0;1
a464e07415;1486;grassroot;2;0
3705f59343;12;grassroot;0;2
5f115c3671;3;grassroot;0;1
555f49b7e8;12;grassroot;0;1
2f3856c546;2;grassroot;0;2
4eb4a0d979;2;grassroot;3;0
4661ab2e15;2;grassroot;1;0
84af1a5249;127;grassroot;0;11
eb1917177c;127;grassroot;2;0
afbb9d8a88;7;grassroot;0;2
878d8e94cc;7;grassroot;1;0
cea9953735;9;grassroot;0;1
e24d2289d6;58;grassroot;0;3
9a5339235d;58;grassroot;1;0
b49bd53589;1;grassroot;1;1
43dad22059;11;grassroot;0;1
51709c6696;3;grassroot;0;3
76a3703683;3;elite/political;1;0
25cfe7e429;3;grassroot;1;0
287a14a511;9;grassroot;0;1
222e40aeb1;69;grassroot;0;2
5eb59fe890;69;grassroot;1;0
d020065504;3;grassroot;0;1
7af97365d4;10;grassroot;0;1
218508ae1d;69;grassroot;0;2
8ac941f2c3;123;grassroot;0;1
f99751c01c;9;grassroot;0;1
abc7df002a;1487;grassroot;0;1
5570505af7;1487;grassroot;1;0
9d0a37b869;7;grassroot;0;1
6b1e71d5f7;74;grassroot;0;1
5cff11ba14;14;grassroot;0;2
9b597ad838;12;grassroot;0;3
c565c22bf5;89;grassroot;0;1
e6b2174dc2;11;grassroot;0;1
f3c7c1613f;74;grassroot;0;1
3e4aec8bee;24;grassroot;0;1
eb8f7e0ab9;1488;grassroot;0;1
6f5565ba6a;1488;grassroot;1;0
9e4749d6ff;1489;grassroot;0;1
ea3d84d447;1489;grassroot;1;0
6c4f17966e;1;grassroot;0;1
eb6acee8ea;1490;grassroot;0;1
2bb155eab3;1490;grassroot;1;0
77687fdd3c;7;grassroot;0;1
1b7fe49607;98;grassroot;0;3
